tag_header,tag_para,tag_formatting,word_count,interacting_span_tag,relative_x_coord,relative_y_coord,relative_listings,relative_hyperlinks,tag_img,src_img_interaction,red_flag_class,tag_table,tag_sup,tag_sup_child,red_flag_id,relative_table_elements,height_width_diff,label
NO,NO,NO,1,NO,0.541085828,0.012048743,0,0,NO,NO,YES,NO,YES,NO,NO,0,0,0
NO,NO,NO,1,NO,0.541085828,0.012048743,0,0,NO,NO,NO,NO,NO,YES,NO,0,0,0
NO,NO,NO,1,NO,0.818965499,0.009638995,0,0,NO,NO,NO,NO,NO,NO,NO,0,-14.33332825,1
NO,YES,NO,107,NO,0.184336019,0.013939469,0,0.046728972,NO,NO,NO,NO,NO,NO,NO,0,-907.1999664,1
NO,NO,NO,3,NO,0.369589133,0.014050688,0,0,NO,NO,NO,NO,NO,NO,NO,0,-112.0999908,1
NO,NO,YES,3,NO,0.494314002,0.014050688,0,0,NO,NO,NO,NO,NO,NO,NO,0,-92.8999939,1
NO,NO,NO,2,NO,0.765774011,0.014050688,0,0,NO,NO,NO,NO,NO,NO,NO,0,-74.25,1
NO,NO,NO,2,NO,0.271460009,0.014866296,0,0,NO,NO,NO,NO,NO,NO,NO,0,-44.66667175,1
NO,NO,NO,2,NO,0.453961839,0.014866296,0,0,NO,NO,NO,NO,NO,NO,NO,0,-56.3500061,1
NO,NO,NO,2,NO,0.55942772,0.014866296,0,0,NO,NO,NO,NO,NO,NO,NO,0,-89.81666565,1
NO,YES,NO,104,NO,0.184336019,0.01916677,0,0.067307692,NO,NO,NO,NO,NO,NO,NO,0,-907.1999817,1
NO,NO,YES,3,NO,0.184336019,0.019277989,0,0,NO,NO,NO,NO,NO,NO,NO,0,-92.8999939,1
NO,NO,NO,2,NO,0.74376374,0.019277989,0,0,NO,NO,NO,NO,NO,NO,NO,0,-37.68333435,1
NO,NO,NO,3,NO,0.674064548,0.020946277,0,0,NO,NO,NO,NO,NO,NO,NO,0,-140.8833313,1
NO,NO,NO,3,NO,0.347578862,0.021761884,0,0,NO,NO,NO,NO,NO,NO,NO,0,-148.9333344,1
NO,NO,NO,4,NO,0.664893602,0.021761884,0,0,NO,NO,NO,NO,NO,NO,NO,0,-171.5166779,1
NO,NO,NO,6,NO,0.261371968,0.022614564,0,0,NO,NO,NO,NO,NO,NO,NO,0,-262.25,1
NO,NO,NO,2,NO,0.641966237,0.022614564,0,0,NO,NO,NO,NO,NO,NO,NO,0,-82.56666565,1
NO,NO,NO,9,NO,0.205429196,0.023430171,0,0,NO,NO,NO,NO,NO,NO,NO,0,-332.2833252,1
NO,YES,NO,72,NO,0.184336019,0.024394071,0,0.152777778,NO,NO,NO,NO,NO,NO,NO,0,-929.5999756,1
NO,NO,NO,2,NO,0.312729267,0.024542363,0,0,NO,NO,NO,NO,NO,NO,NO,0,-75.81666565,1
NO,NO,NO,3,NO,0.484225961,0.024542363,0,0,NO,NO,NO,NO,NO,NO,NO,0,-140.8833313,1
NO,NO,NO,13,NO,0.184336019,0.02535797,0,0,NO,NO,NO,NO,NO,NO,NO,0,-678.3833313,1
NO,NO,NO,2,NO,0.443873798,0.026173578,0,0,NO,NO,NO,NO,NO,NO,NO,0,-82.81666565,1
NO,NO,NO,2,NO,0.542002923,0.026173578,0,0,NO,NO,NO,NO,NO,NO,NO,0,-66.2333374,1
NO,NO,NO,2,NO,0.624541439,0.026173578,0,0,NO,NO,NO,NO,NO,NO,NO,0,-66.4833374,1
NO,NO,NO,2,NO,0.707079955,0.026173578,0,0,NO,NO,NO,NO,NO,NO,NO,0,-64.91667175,1
NO,NO,NO,2,NO,0.184336019,0.026173578,0,0,NO,NO,NO,NO,NO,NO,NO,0,-660.7666321,1
NO,NO,NO,2,NO,0.239361697,0.027026258,0,0,NO,NO,NO,NO,NO,NO,NO,0,-122.7666626,1
NO,NO,NO,2,NO,0.373257512,0.027026258,0,0,NO,NO,NO,NO,NO,NO,NO,0,-53.2666626,1
NO,NO,NO,3,NO,0.469552447,0.027026258,0,0,NO,NO,NO,NO,NO,NO,NO,0,-82.80000305,1
NO,NO,NO,139,NO,0.184336019,0.028805765,0.302158273,0,NO,NO,YES,NO,NO,NO,NO,0,714.6500244,0
NO,NO,NO,0,NO,0.195341155,0.029213568,10,10,NO,NO,YES,NO,NO,NO,NO,100,1.53E-05,0
NO,NO,NO,1,NO,0.191672776,0.029102349,0,0,NO,NO,YES,NO,NO,NO,NO,0,-233.8833313,0
YES,NO,NO,1,NO,0.265957441,0.029213568,0,0,NO,NO,NO,NO,NO,NO,NO,0,-42.41664124,0
NO,NO,NO,0,NO,0.319148929,0.029250641,10,10,NO,NO,YES,NO,NO,NO,NO,100,-20.43333435,0
NO,NO,NO,0,NO,0.325568591,0.029250641,10,10,NO,NO,YES,NO,NO,NO,NO,100,-10.03334045,0
NO,NO,NO,137,NO,0.191672776,0.030029175,0.306569343,0,NO,NO,NO,NO,NO,NO,NO,0,685.3999939,0
NO,NO,NO,11,NO,0.191672776,0.030029175,0.272727273,0,NO,NO,YES,NO,NO,NO,NO,0,-167.3666534,0
NO,NO,NO,2,NO,0.191672776,0.030140395,0,0,NO,NO,NO,NO,NO,NO,NO,0,-69.84999084,0
NO,NO,NO,1,NO,0.191672776,0.030029175,0,0,NO,NO,YES,NO,NO,NO,NO,0,7.233352661,0
NO,NO,NO,1,NO,0.204512101,0.030029175,0,0,NO,NO,YES,NO,NO,NO,NO,0,-49.71665955,0
NO,NO,NO,8,NO,0.215517237,0.030844783,0.375,0,NO,NO,NO,NO,NO,NO,NO,0,-162.0500031,0
NO,NO,NO,2,NO,0.215517237,0.030844783,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833405,0
NO,NO,NO,2,NO,0.215517237,0.030956002,0,0,NO,NO,NO,NO,NO,NO,NO,0,-51.3666687,0
NO,NO,NO,1,NO,0.215517237,0.030844783,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.86668396,0
NO,NO,NO,1,NO,0.238444602,0.030844783,0,0,NO,NO,YES,NO,NO,NO,NO,0,-20.1333313,0
NO,NO,NO,2,NO,0.215517237,0.03166039,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833405,0
NO,NO,NO,2,NO,0.215517237,0.031771609,0,0,NO,NO,NO,NO,NO,NO,NO,0,-58,0
NO,NO,NO,1,NO,0.215517237,0.03166039,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.86668396,0
NO,NO,NO,1,NO,0.238444602,0.03166039,0,0,NO,NO,YES,NO,NO,NO,NO,0,-26.7666626,0
NO,NO,NO,4,NO,0.215517237,0.03251307,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833252,0
NO,NO,NO,4,NO,0.215517237,0.032624289,0,0,NO,NO,NO,NO,NO,NO,NO,0,-171.9166718,0
NO,NO,NO,1,NO,0.215517237,0.03251307,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.866668701,0
NO,NO,NO,3,NO,0.238444602,0.03251307,0,0,NO,NO,YES,NO,NO,NO,NO,0,-140.6833191,0
NO,NO,NO,4,NO,0.191672776,0.033365751,0,0,NO,NO,YES,NO,NO,NO,NO,0,-233.883316,0
NO,NO,NO,4,NO,0.191672776,0.03347697,0,0,NO,NO,NO,NO,NO,NO,NO,0,-117.9166565,0
NO,NO,NO,1,NO,0.191672776,0.033365751,0,0,NO,NO,YES,NO,NO,NO,NO,0,7.233352661,0
NO,NO,NO,3,NO,0.204512101,0.033365751,0,0,NO,NO,YES,NO,NO,NO,NO,0,-97.7833252,0
NO,NO,NO,43,NO,0.191672776,0.034181358,0.348837209,0,NO,NO,YES,NO,NO,NO,NO,0,104.0333557,0
NO,NO,NO,2,NO,0.191672776,0.034292577,0,0,NO,NO,NO,NO,NO,NO,NO,0,-62.44999695,0
NO,NO,NO,1,NO,0.191672776,0.034181358,0,0,NO,NO,YES,NO,NO,NO,NO,0,7.233352661,0
NO,NO,NO,1,NO,0.204512101,0.034181358,0,0,NO,NO,YES,NO,NO,NO,NO,0,-42.31666565,0
NO,NO,NO,40,NO,0.215517237,0.034959892,0.375,0,NO,NO,NO,NO,NO,NO,NO,0,109.3499908,0
NO,NO,NO,4,NO,0.215517237,0.034959892,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833405,0
NO,NO,NO,4,NO,0.215517237,0.035071111,0,0,NO,NO,NO,NO,NO,NO,NO,0,-183.0333405,0
NO,NO,NO,1,NO,0.215517237,0.034959892,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.86668396,0
NO,NO,NO,3,NO,0.238444602,0.034959892,0,0,NO,NO,YES,NO,NO,NO,NO,0,-151.8000031,0
NO,NO,NO,2,NO,0.215517237,0.035812572,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833405,0
NO,NO,NO,2,NO,0.215517237,0.035923791,0,0,NO,NO,NO,NO,NO,NO,NO,0,-55.05000305,0
NO,NO,NO,1,NO,0.215517237,0.035812572,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.86668396,0
NO,NO,NO,1,NO,0.238444602,0.035812572,0,0,NO,NO,YES,NO,NO,NO,NO,0,-23.81666565,0
NO,NO,NO,2,NO,0.215517237,0.036665253,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833252,0
NO,NO,NO,2,NO,0.215517237,0.036776472,0,0,NO,NO,NO,NO,NO,NO,NO,0,-51.1000061,0
NO,NO,NO,1,NO,0.215517237,0.036665253,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.866668701,0
NO,NO,NO,1,NO,0.238444602,0.036665253,0,0,NO,NO,YES,NO,NO,NO,NO,0,-19.86665344,0
NO,NO,NO,5,NO,0.215517237,0.03748086,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833252,0
NO,NO,NO,5,NO,0.215517237,0.037592079,0,0,NO,NO,NO,NO,NO,NO,NO,0,-213.3666687,0
NO,NO,NO,1,NO,0.215517237,0.03748086,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.866668701,0
NO,NO,NO,4,NO,0.238444602,0.03748086,0,0,NO,NO,YES,NO,NO,NO,NO,0,-182.133316,0
NO,NO,NO,2,NO,0.215517237,0.03833354,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833252,0
NO,NO,NO,2,NO,0.215517237,0.038444759,0,0,NO,NO,NO,NO,NO,NO,NO,0,-52.80000305,0
NO,NO,NO,1,NO,0.215517237,0.03833354,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.866668701,0
NO,NO,NO,1,NO,0.238444602,0.03833354,0,0,NO,NO,YES,NO,NO,NO,NO,0,-21.56665039,0
NO,NO,NO,2,NO,0.215517237,0.039149147,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833252,0
NO,NO,NO,2,NO,0.215517237,0.03929744,0,0,NO,NO,NO,NO,NO,NO,NO,0,-62.43333435,0
NO,NO,NO,1,NO,0.215517237,0.039149147,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.866668701,0
NO,NO,NO,1,NO,0.238444602,0.039149147,0,0,NO,NO,YES,NO,NO,NO,NO,0,-31.19998169,0
NO,NO,NO,3,NO,0.215517237,0.040001828,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833405,0
NO,NO,NO,3,NO,0.215517237,0.040113047,0,0,NO,NO,NO,NO,NO,NO,NO,0,-114.9499969,0
NO,NO,NO,1,NO,0.215517237,0.040001828,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.86668396,0
NO,NO,NO,2,NO,0.238444602,0.040001828,0,0,NO,NO,YES,NO,NO,NO,NO,0,-83.7166748,0
NO,NO,NO,2,NO,0.215517237,0.040854508,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833405,0
NO,NO,NO,2,NO,0.215517237,0.040965727,0,0,NO,NO,NO,NO,NO,NO,NO,0,-69.83334351,0
NO,NO,NO,1,NO,0.215517237,0.040854508,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.86668396,0
NO,NO,NO,1,NO,0.238444602,0.040854508,0,0,NO,NO,YES,NO,NO,NO,NO,0,-38.6000061,0
NO,NO,NO,2,NO,0.215517237,0.041670115,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833405,0
NO,NO,NO,2,NO,0.215517237,0.041781334,0,0,NO,NO,NO,NO,NO,NO,NO,0,-57.28334045,0
NO,NO,NO,1,NO,0.215517237,0.041670115,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.86668396,0
NO,NO,NO,1,NO,0.238444602,0.041670115,0,0,NO,NO,YES,NO,NO,NO,NO,0,-26.05000305,0
NO,NO,NO,3,NO,0.215517237,0.042522795,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833252,0
NO,NO,NO,3,NO,0.215517237,0.042634015,0,0,NO,NO,NO,NO,NO,NO,NO,0,-95.9833374,0
NO,NO,NO,1,NO,0.215517237,0.042522795,0,0,NO,NO,YES,NO,NO,NO,NO,0,-11.2666626,0
NO,NO,NO,2,NO,0.245781359,0.042522795,0,0,NO,NO,YES,NO,NO,NO,NO,0,-57.34999084,0
NO,NO,NO,2,NO,0.215517237,0.043375476,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833252,0
NO,NO,NO,2,NO,0.215517237,0.043486695,0,0,NO,NO,NO,NO,NO,NO,NO,0,-54.83334351,0
NO,NO,NO,1,NO,0.215517237,0.043375476,0,0,NO,NO,YES,NO,NO,NO,NO,0,-10.2833252,0
NO,NO,NO,1,NO,0.244864265,0.043375476,0,0,NO,NO,YES,NO,NO,NO,NO,0,-17.18333435,0
NO,NO,NO,3,NO,0.215517237,0.044191083,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833252,0
NO,NO,NO,3,NO,0.215517237,0.044302302,0,0,NO,NO,NO,NO,NO,NO,NO,0,-103.3833466,0
NO,NO,NO,1,NO,0.215517237,0.044191083,0,0,NO,NO,YES,NO,NO,NO,NO,0,-11.2666626,0
NO,NO,NO,2,NO,0.245781359,0.044191083,0,0,NO,NO,YES,NO,NO,NO,NO,0,-64.75,0
NO,NO,NO,2,NO,0.215517237,0.045043763,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833252,0
NO,NO,NO,2,NO,0.215517237,0.045154982,0,0,NO,NO,NO,NO,NO,NO,NO,0,-52.08334351,0
NO,NO,NO,1,NO,0.215517237,0.045043763,0,0,NO,NO,YES,NO,NO,NO,NO,0,-11.2666626,0
NO,NO,NO,1,NO,0.245781359,0.045043763,0,0,NO,NO,YES,NO,NO,NO,NO,0,-13.44999695,0
NO,NO,NO,2,NO,0.215517237,0.04585937,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833405,0
NO,NO,NO,2,NO,0.215517237,0.04597059,0,0,NO,NO,NO,NO,NO,NO,NO,0,-76.54998779,0
NO,NO,NO,1,NO,0.215517237,0.04585937,0,0,NO,NO,YES,NO,NO,NO,NO,0,-11.26667786,0
NO,NO,NO,1,NO,0.245781359,0.04585937,0,0,NO,NO,YES,NO,NO,NO,NO,0,-37.91667175,0
NO,NO,NO,4,NO,0.215517237,0.046712051,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833405,0
NO,NO,NO,4,NO,0.215517237,0.04682327,0,0,NO,NO,NO,NO,NO,NO,NO,0,-119.1666565,0
NO,NO,NO,1,NO,0.215517237,0.046712051,0,0,NO,NO,YES,NO,NO,NO,NO,0,-11.26667786,0
NO,NO,NO,3,NO,0.245781359,0.046712051,0,0,NO,NO,YES,NO,NO,NO,NO,0,-80.53334045,0
NO,NO,NO,13,NO,0.191672776,0.047564731,0.307692308,0,NO,NO,YES,NO,NO,NO,NO,0,-144.75,0
NO,NO,NO,2,NO,0.191672776,0.04767595,0,0,NO,NO,NO,NO,NO,NO,NO,0,-61.43333435,0
NO,NO,NO,1,NO,0.191672776,0.047564731,0,0,NO,NO,YES,NO,NO,NO,NO,0,7.233337402,0
NO,NO,NO,1,NO,0.204512101,0.047564731,0,0,NO,NO,YES,NO,NO,NO,NO,0,-41.30001831,0
NO,NO,NO,10,NO,0.215517237,0.048343265,0.4,0,NO,NO,NO,NO,NO,NO,NO,0,-139.4333344,0
NO,NO,NO,2,NO,0.215517237,0.048343265,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833252,0
NO,NO,NO,2,NO,0.215517237,0.048454484,0,0,NO,NO,NO,NO,NO,NO,NO,0,-69.8500061,0
NO,NO,NO,1,NO,0.215517237,0.048343265,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.866668701,0
NO,NO,NO,1,NO,0.238444602,0.048343265,0,0,NO,NO,YES,NO,NO,NO,NO,0,-38.61665344,0
NO,NO,NO,3,NO,0.215517237,0.049195946,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833252,0
NO,NO,NO,3,NO,0.215517237,0.049307165,0,0,NO,NO,NO,NO,NO,NO,NO,0,-85.3666687,0
NO,NO,NO,1,NO,0.215517237,0.049195946,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.866668701,0
NO,NO,NO,2,NO,0.238444602,0.049195946,0,0,NO,NO,YES,NO,NO,NO,NO,0,-54.13331604,0
NO,NO,NO,3,NO,0.215517237,0.050011553,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833405,0
NO,NO,NO,3,NO,0.215517237,0.050122772,0,0,NO,NO,NO,NO,NO,NO,NO,0,-143.7999878,0
NO,NO,NO,1,NO,0.215517237,0.050011553,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.86668396,0
NO,NO,NO,2,NO,0.238444602,0.050011553,0,0,NO,NO,YES,NO,NO,NO,NO,0,-112.5666656,0
NO,NO,NO,2,NO,0.215517237,0.050864233,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833405,0
NO,NO,NO,2,NO,0.215517237,0.050975452,0,0,NO,NO,NO,NO,NO,NO,NO,0,-42.46665955,0
NO,NO,NO,1,NO,0.215517237,0.050864233,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.86668396,0
NO,NO,NO,1,NO,0.238444602,0.050864233,0,0,NO,NO,YES,NO,NO,NO,NO,0,-11.2333374,0
NO,NO,NO,32,NO,0.191672776,0.05167984,0.25,0,NO,NO,YES,NO,NO,NO,NO,0,-55.6166687,0
NO,NO,NO,4,NO,0.191672776,0.051791059,0,0,NO,NO,NO,NO,NO,NO,NO,0,-170.4333344,0
NO,NO,NO,1,NO,0.191672776,0.05167984,0,0,NO,NO,YES,NO,NO,NO,NO,0,7.233337402,0
NO,NO,NO,3,NO,0.204512101,0.05167984,0,0,NO,NO,YES,NO,NO,NO,NO,0,-150.3000183,0
NO,NO,NO,27,NO,0.215517237,0.052495448,0.296296296,0,NO,NO,NO,NO,NO,NO,NO,0,-50.30000305,0
NO,NO,NO,3,NO,0.215517237,0.052495448,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833252,0
NO,NO,NO,3,NO,0.215517237,0.052606667,0,0,NO,NO,NO,NO,NO,NO,NO,0,-112.7333374,0
NO,NO,NO,1,NO,0.215517237,0.052495448,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.866668701,0
NO,NO,NO,2,NO,0.238444602,0.052495448,0,0,NO,NO,YES,NO,NO,NO,NO,0,-81.49998474,0
NO,NO,NO,13,NO,0.215517237,0.053311055,0.230769231,0,NO,NO,YES,NO,NO,NO,NO,0,-140.7666626,0
NO,NO,NO,3,NO,0.215517237,0.053422274,0,0,NO,NO,NO,NO,NO,NO,NO,0,-109.0166779,0
NO,NO,NO,1,NO,0.215517237,0.053311055,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.866668701,0
NO,NO,NO,2,NO,0.238444602,0.053311055,0,0,NO,NO,YES,NO,NO,NO,NO,0,-77.7833252,0
NO,NO,NO,9,NO,0.240278791,0.054126662,0.333333333,0,NO,NO,NO,NO,NO,NO,NO,0,-135.4499969,0
NO,NO,NO,2,NO,0.240278791,0.054126662,0,0,NO,NO,YES,NO,NO,NO,NO,0,-180.6833344,0
NO,NO,NO,2,NO,0.240278791,0.054237881,0,0,NO,NO,NO,NO,NO,NO,NO,0,-68.3833313,0
NO,NO,NO,1,NO,0.240278791,0.054126662,0,0,NO,NO,YES,NO,NO,NO,NO,0,-14.9666748,0
NO,NO,NO,1,NO,0.273294198,0.054126662,0,0,NO,NO,YES,NO,NO,NO,NO,0,-26.05000305,0
NO,NO,NO,4,NO,0.240278791,0.054942269,0,0,NO,NO,YES,NO,NO,NO,NO,0,-180.6833191,0
NO,NO,NO,4,NO,0.240278791,0.055053488,0,0,NO,NO,NO,NO,NO,NO,NO,0,-122.3666687,0
NO,NO,NO,1,NO,0.240278791,0.054942269,0,0,NO,NO,YES,NO,NO,NO,NO,0,-14.96665955,0
NO,NO,NO,3,NO,0.273294198,0.054942269,0,0,NO,NO,YES,NO,NO,NO,NO,0,-80.0333252,0
NO,NO,NO,3,NO,0.240278791,0.05579495,0,0,NO,NO,YES,NO,NO,NO,NO,0,-180.6833191,0
NO,NO,NO,3,NO,0.240278791,0.055906169,0,0,NO,NO,NO,NO,NO,NO,NO,0,-109.0500031,0
NO,NO,NO,1,NO,0.240278791,0.05579495,0,0,NO,NO,YES,NO,NO,NO,NO,0,-14.96665955,0
NO,NO,NO,2,NO,0.273294198,0.05579495,0,0,NO,NO,YES,NO,NO,NO,NO,0,-66.71665955,0
NO,NO,NO,2,NO,0.215517237,0.056610557,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833252,0
NO,NO,NO,2,NO,0.215517237,0.056721776,0,0,NO,NO,NO,NO,NO,NO,NO,0,-58.75,0
NO,NO,NO,1,NO,0.215517237,0.056610557,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.866668701,0
NO,NO,NO,1,NO,0.238444602,0.056610557,0,0,NO,NO,YES,NO,NO,NO,NO,0,-27.51664734,0
NO,NO,NO,4,NO,0.215517237,0.057463237,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833252,0
NO,NO,NO,4,NO,0.215517237,0.057574456,0,0,NO,NO,NO,NO,NO,NO,NO,0,-143.5666656,0
NO,NO,NO,1,NO,0.215517237,0.057463237,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.866668701,0
NO,NO,NO,3,NO,0.238444602,0.057463237,0,0,NO,NO,YES,NO,NO,NO,NO,0,-112.333313,0
NO,NO,NO,3,NO,0.215517237,0.058315917,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833405,0
NO,NO,NO,3,NO,0.215517237,0.058427136,0,0,NO,NO,NO,NO,NO,NO,NO,0,-105.8333282,0
NO,NO,NO,1,NO,0.215517237,0.058315917,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.86668396,0
NO,NO,NO,2,NO,0.238444602,0.058315917,0,0,NO,NO,YES,NO,NO,NO,NO,0,-74.6000061,0
NO,NO,NO,19,NO,0.191672776,0.059131525,0.210526316,0,NO,NO,YES,NO,NO,NO,NO,0,-144.75,0
NO,NO,NO,5,NO,0.191672776,0.059242744,0,0,NO,NO,NO,NO,NO,NO,NO,0,-152.6999817,0
NO,NO,NO,1,NO,0.191672776,0.059131525,0,0,NO,NO,YES,NO,NO,NO,NO,0,7.233337402,0
NO,NO,NO,4,NO,0.204512101,0.059131525,0,0,NO,NO,YES,NO,NO,NO,NO,0,-132.5666809,0
NO,NO,NO,13,NO,0.215517237,0.059947132,0.307692308,0,NO,NO,NO,NO,NO,NO,NO,0,-139.4333344,0
NO,NO,NO,3,NO,0.215517237,0.059947132,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833252,0
NO,NO,NO,3,NO,0.215517237,0.060058351,0,0,NO,NO,NO,NO,NO,NO,NO,0,-87.3666687,0
NO,NO,NO,1,NO,0.215517237,0.059947132,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.866668701,0
NO,NO,NO,2,NO,0.238444602,0.059947132,0,0,NO,NO,YES,NO,NO,NO,NO,0,-56.13331604,0
NO,NO,NO,4,NO,0.215517237,0.060762739,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833252,0
NO,NO,NO,4,NO,0.215517237,0.060873958,0,0,NO,NO,NO,NO,NO,NO,NO,0,-171.9166718,0
NO,NO,NO,1,NO,0.215517237,0.060762739,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.866668701,0
NO,NO,NO,3,NO,0.238444602,0.060762739,0,0,NO,NO,YES,NO,NO,NO,NO,0,-140.6833191,0
NO,NO,NO,3,NO,0.215517237,0.061615419,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833252,0
NO,NO,NO,3,NO,0.215517237,0.061726638,0,0,NO,NO,NO,NO,NO,NO,NO,0,-148.2166748,0
NO,NO,NO,1,NO,0.215517237,0.061615419,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.866668701,0
NO,NO,NO,2,NO,0.238444602,0.061615419,0,0,NO,NO,YES,NO,NO,NO,NO,0,-116.9833221,0
NO,NO,NO,3,NO,0.215517237,0.062431027,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833405,0
NO,NO,NO,3,NO,0.215517237,0.062542246,0,0,NO,NO,NO,NO,NO,NO,NO,0,-111.2333221,0
NO,NO,NO,1,NO,0.215517237,0.062431027,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.86668396,0
NO,NO,NO,2,NO,0.238444602,0.062431027,0,0,NO,NO,YES,NO,NO,NO,NO,0,-80,0
NO,NO,NO,2,NO,0.191672776,0.063283707,0,0,NO,NO,YES,NO,NO,NO,NO,0,-233.8833313,0
NO,NO,NO,2,NO,0.191672776,0.063394926,0,0,NO,NO,NO,NO,NO,NO,NO,0,-66.88331604,0
NO,NO,NO,1,NO,0.191672776,0.063283707,0,0,NO,NO,YES,NO,NO,NO,NO,0,7.233337402,0
NO,NO,NO,1,NO,0.204512101,0.063283707,0,0,NO,NO,YES,NO,NO,NO,NO,0,-46.75001526,0
NO,NO,NO,3,NO,0.191672776,0.064136387,0,0,NO,NO,YES,NO,NO,NO,NO,0,-233.8833313,0
NO,NO,NO,3,NO,0.191672776,0.064247606,0,0,NO,NO,NO,NO,NO,NO,NO,0,-77.94999695,0
NO,NO,NO,1,NO,0.191672776,0.064136387,0,0,NO,NO,YES,NO,NO,NO,NO,0,7.233337402,0
NO,NO,NO,2,NO,0.204512101,0.064136387,0,0,NO,NO,YES,NO,NO,NO,NO,0,-57.81668091,0
YES,NO,NO,1,NO,0.184336019,0.066138332,0,0,NO,NO,NO,NO,NO,NO,NO,0,-1013.499985,1
NO,NO,NO,1,YES,0.184336019,0.066175405,0,0,NO,NO,NO,NO,NO,NO,NO,0,-88.2666626,1
NO,NO,NO,0,NO,0.184336019,0.066175405,10,10,NO,NO,NO,NO,NO,NO,NO,100,24,0
NO,NO,NO,10,NO,0.184336019,0.067361743,0,0.1,NO,NO,NO,NO,NO,NO,NO,0,-1019.199966,1
NO,NO,NO,8,NO,0.261371968,0.067472962,0,0,NO,NO,NO,NO,NO,NO,NO,0,-199.4666595,1
NO,NO,NO,27,NO,0.929016854,0.068696373,0,0.074074074,NO,NO,YES,NO,NO,NO,NO,0,46.26667786,0
NO,NO,NO,27,NO,0.929016854,0.068696373,0,0.074074074,NO,NO,YES,NO,NO,NO,NO,0,46.26667786,0
NO,NO,NO,0,NO,0.932685232,0.071773437,10,10,NO,NO,YES,NO,NO,NO,NO,100,-207.1999969,0
NO,NO,NO,0,NO,0.932685232,0.068844665,10,10,YES,YES,YES,NO,NO,NO,NO,100,-46,0
NO,NO,NO,27,NO,0.932685232,0.075369523,0,0.037037037,NO,NO,YES,NO,NO,NO,NO,0,-129.3333282,0
NO,NO,NO,0,NO,1.119772535,0.075480742,10,10,NO,NO,NO,NO,NO,NO,NO,100,-4,0
